INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,AXISBANK  , 29/09/2026 ,,,1237.2,1243.1,6277500.0,281868125.0,226875.0,363.0,362.0
FUTSTK    ,MARICO    ,25/08/2026,850.5,,850.5,860.15,12256800.0,3284746260.0,,3191.0,
FUTSTK    ,,28/07/2026,5612.5,5689.5,5590.5,5606.5,758250.0,3672242437.5,,5223.0,3810.0
FUTSTK    ,UPL       ,28/07/2026,608.15,611.85,606.15,609.85,,4336961033.75,7116460.0,5252.0,3310.0
 FUTSTK     ,UPL       ,25/08/2026,609.95,615.05,609.25,611.95,24278890.0,4746857002.5,7751955.0,,3700.0
FUTSTK    ,, 29/09/2026 ,1348.0,1348.6,1335.1,,449350.0,99907225.0,,157.0,137.0
 FUTSTK     ,KFINTECH  ,28/07/2026,877.15,954.4,867.1,948.9,2025725.0,4527232398.75,4886350.0,8498.0,7816.0
,TORNTPHARM,,4918.8,4984.6,4910.0,4974.2,7875.0,16117937.5,3250.0,26.0,22.0
FUTSTK    ,ONGC      , nan ,248.0,248.74,239.6,240.36,8226000.0,1163766960.0,4776750.0,,1179.0
FUTSTK    ,AMBUJACEM ,,428.6,433.0,424.25,431.6,31726800.0,11527495320.0,26761200.0,22301.0,9416.0
FUTSTK    ,SUZLON    ,25/08/2026,52.99,53.45,52.38,53.31,359537000.0,5928653624.0,111937800.0,8814.0,6581.0
FUTSTK    ,VOLTAS    ,28/07/2026,1329.5,1343.5,1311.1,1321.2,,2747797725.0,2075250.0,5534.0,4468.0
FUTSTK    , LODHA      , 25/08/2026 ,1117.85,1170.0,1107.05,1156.7,13720625.0,9127370062.5,7960000.0,12736.0,10851.0
 FUTSTK     , HINDPETRO  ,29/09/2026,392.95,400.45,,399.3,1387125.0,86666051.25,218700.0,108.0,99.0
FUTSTK    ,ADANIGREEN, 28/07/2026 ,1417.0,1419.4,,1401.0,,10212952020.0,7301400.0,12169.0,6839.0
FUTSTK    ,HYUNDAI   ,28/07/2026,1965.0,1999.9,1962.2,1988.8,1030975.0,3279795970.0,1655225.0,6019.0,4490.0
,VEDL      ,25/08/2026,268.4,269.6,265.55,,40214350.0,5866894395.0,21946600.0,19084.0,11535.0
FUTSTK    ,MUTHOOTFIN,28/07/2026,3039.8,3063.5,,3029.1,1716275.0,5667354962.5,1862850.0,6774.0,5231.0
FUTSTK    ,TATACONSUM,29/09/2026,1130.0,1135.4,1113.4,1120.0,1799050.0,46809620.0,41800.0,,71.0
FUTSTK    ,SUPREMEIND,25/08/2026,,3529.6,3315.0,3344.3,1963500.0,,876575.0,5009.0,
FUTSTK    ,RVNL      , 29/09/2026 ,224.0,224.71,220.93,222.75,2548700.0,161600419.75,723800.0,376.0,343.0
 FUTSTK     , BLUESTARCO , 29/09/2026 ,1650.0,1655.8,1631.0,1636.6,,6400842.5,3900.0,12.0,12.0
FUTSTK    , LICHSGFIN  , 28/07/2026 ,540.1,554.35,540.1,553.3,5489000.0,3710633800.0,6784000.0,6784.0,4645.0
FUTSTK    ,ITC       ,25/08/2026,285.9,,285.7,287.8,131928000.0,12071991168.75,41843325.0,24257.0,18302.0
 nan ,VBL       ,29/09/2026,462.55,470.0,,469.05,573750.0,146592296.25,314925.0,247.0,188.0
FUTSTK    ,,,246.6,248.06,237.9,238.57,43143750.0,7028313682.5,29081250.0,12925.0,10271.0
 FUTSTK     , JSWENERGY  ,25/08/2026,558.75,,551.2,553.35,21538700.0,4599043177.5,,7723.0,4651.0
FUTSTK    ,IDFCFIRSTB,25/08/2026,87.28,89.1,85.07,85.24,332582950.0,22320403994.0,257436900.0,27756.0,21402.0
 FUTSTK     ,SUZLON    ,28/07/2026,52.76,,52.15,53.15,87617300.0,5607034125.0,106235500.0,8365.0,6256.0
FUTSTK    , APLAPOLLO  ,,1845.0,1874.9,1825.1,1858.0,3857350.0,3114940465.0,1671250.0,4775.0,2714.0
 FUTSTK     ,TRENT     ,25/08/2026,2912.0,,2895.2,2935.5,11271375.0,9117216630.0,3111750.0,13830.0,10902.0
FUTSTK    , BAJAJFINSV , nan ,,1931.0,1896.6,1924.4,8477100.0,6621525690.0,3454800.0,11516.0,10135.0
FUTSTK    ,KOTAKBANK ,29/09/2026,391.55,393.15,389.0,390.3,33018000.0,152210900.0,390000.0,195.0,184.0
 FUTSTK     ,ETERNAL   , 25/08/2026 ,283.3,298.0,283.3,296.5,144268100.0,21135059127.5,71908525.0,29653.0,20238.0
FUTSTK    ,TATAPOWER ,28/07/2026,,378.55,374.05,377.3,34453450.0,,12195950.0,8411.0,6399.0
 FUTSTK     ,COALINDIA ,29/09/2026,423.6,426.5,,423.05,,134046495.0,315900.0,234.0,214.0
 FUTSTK     ,RECLTD    , 25/08/2026 ,355.1,365.2,355.0,364.65,38642625.0,9219542220.0,25538625.0,16215.0,10471.0
FUTSTK    , HINDPETRO  ,25/08/2026,394.0,398.45,389.0,396.55,38519550.0,4130210958.75,10493550.0,5182.0,4140.0
 FUTSTK     ,AUROPHARMA,28/07/2026,1525.0,,1525.0,1551.2,3310450.0,,3057450.0,5559.0,4071.0
FUTSTK    ,INDUSINDBK,,1019.8,1023.6,,1014.85,3519600.0,133912730.0,,188.0,
FUTSTK    ,IREDA     ,28/07/2026,121.0,121.59,119.51,120.5,10864525.0,3701679689.0,30697600.0,6784.0,5869.0
FUTSTK    ,TECHM     ,28/07/2026,1582.1,1599.2,1569.9,1573.3,4231800.0,10634950920.0,6720600.0,11201.0,8614.0
FUTIDX    ,NIFTYNXT50,28/07/2026,72060.0,72498.8,72060.0,72446.2,6600.0,517355705.0,7150.0,286.0,256.0
 FUTSTK     ,MFSL      ,29/09/2026,1548.0,1548.0,1520.0,1520.0,31200.0,7968200.0,5200.0,13.0,13.0
FUTSTK    ,BLUESTARCO,,1656.2,1668.7,,1638.9,3017300.0,1974791747.5,1199900.0,3692.0,3325.0
 FUTSTK     ,BPCL      ,28/07/2026,316.0,318.9,313.8,316.9,19088375.0,4027521021.25,,6453.0,4090.0
 FUTSTK     ,M&M       ,29/09/2026,3224.9,3278.5,3210.0,,2348600.0,206347300.0,63600.0,318.0,278.0
FUTSTK    ,NHPC      ,25/08/2026,77.88,78.89,77.52,78.67,126073000.0,3565373074.0,45668450.0,6571.0,4888.0
FUTSTK    ,BEL       ,29/09/2026,410.4,412.0,408.5,411.05,13034475.0,354647943.75,864975.0,607.0,550.0
FUTSTK    ,DABUR     ,,428.85,431.0,426.65,429.3,26118750.0,3636520125.0,8470000.0,6776.0,5664.0
FUTSTK    ,COCHINSHIP, 28/07/2026 ,1406.8,1406.8,1387.5,1402.8,2241200.0,3978555480.0,2847600.0,7119.0,5010.0
FUTSTK    ,YESBANK   ,,23.25,23.34,23.0,23.1,885634700.0,7603086042.0,328944700.0,10577.0,5569.0
FUTSTK    ,CAMS      , 25/08/2026 ,768.45,793.65,768.45,788.2,5721375.0,2611979205.0,3319800.0,4024.0,3274.0
FUTSTK    ,PNBHOUSING,28/07/2026,1055.3,1085.0,,1078.4,2425800.0,2773550325.0,2590900.0,3986.0,3260.0
FUTSTK    ,ZYDUSLIFE , 29/09/2026 ,1135.0,1135.0,1119.8,1123.0,74700.0,29364750.0,26100.0,29.0,27.0
 FUTSTK     , nan , 29/09/2026 ,311.8,312.05,307.7,308.4,755000.0,47315500.0,152500.0,61.0,57.0
FUTSTK    ,,28/07/2026,1712.7,1716.8,1676.7,1701.2,,9900079267.5,5855625.0,8675.0,6119.0
FUTSTK    ,TRENT     ,28/07/2026,2924.9,2960.0,2911.8,2948.5,1568475.0,8750161800.0,2970450.0,13202.0,10508.0
FUTSTK    ,ALKEM     ,25/08/2026,5699.0,,5615.5,5631.0,1324000.0,3874789500.0,686125.0,5489.0,3944.0
FUTIDX    ,FINNIFTY  ,,26151.0,26330.9,26151.0,26301.9,16740.0,304208664.0,,193.0,164.0
FUTSTK    ,MPHASIS   ,25/08/2026,2337.0,2383.8,2330.0,2348.8,4178900.0,4399701515.0,,6807.0,5377.0
 FUTSTK     ,PHOENIXLTD,28/07/2026,2010.2,2054.2,2010.2,2033.4,925050.0,1991155075.0,,2799.0,2346.0
FUTSTK    , ADANIENT   ,,3088.3,3088.3,3046.1,3076.9,477096.0,107954433.9,35226.0,114.0,104.0
 FUTSTK     ,JINDALSTEL,,1062.0,1078.7,1060.0,1076.0,620000.0,42846312.5,40000.0,64.0,60.0
,,28/07/2026,388.9,388.9,384.4,385.65,59718000.0,,41784000.0,20892.0,13861.0
FUTSTK    ,ASHOKLEY  ,29/09/2026,155.65,157.26,154.86,157.09,,188591400.0,,,208.0
 FUTSTK     ,CROMPTON  ,25/08/2026,253.65,253.65,249.55,250.9,,4571743337.5,18210500.0,8470.0,5953.0
FUTSTK    ,BANDHANBNK,29/09/2026,167.85,170.59,167.85,169.65,3578400.0,102074184.0,601200.0,167.0,147.0
,CAMS      ,28/07/2026,758.45,789.7,758.45,784.85,,1754829202.5,2239875.0,2715.0,2229.0
FUTSTK    ,DLF       ,29/09/2026,652.05,658.25,650.0,657.2,288800.0,50930355.0,77900.0,,77.0
FUTSTK    ,ADANIGREEN,28/07/2026,1417.0,1419.4,,1401.0,8862600.0,10212952020.0,7301400.0,12169.0,6839.0
FUTSTK    ,JSWENERGY , 28/07/2026 ,557.3,558.7,549.0,550.95,6074825.0,4320674991.25,7831375.0,7285.0,
FUTSTK    , BIOCON     ,,441.0,442.5,,441.55,540000.0,43010250.0,97500.0,39.0,30.0
FUTSTK    , VOLTAS     , 25/08/2026 ,1342.5,1351.8,1316.0,,6651000.0,3265633275.0,2454375.0,6545.0,5264.0
FUTSTK    , HCLTECH    ,25/08/2026,1289.8,1307.6,1278.0,1296.2,28688800.0,18207575320.0,,35059.0,23800.0
FUTSTK    ,SONACOMS  ,29/09/2026,712.15,721.1,,719.65,,23694501.25,33075.0,27.0,27.0
FUTSTK    ,INDUSINDBK, nan ,1010.95,1012.7,996.6,1007.1,12148500.0,11302820410.0,11261600.0,16088.0,
 FUTSTK     ,DIXON     ,,13700.0,13780.0,13531.0,13597.0,88650.0,271361900.0,19900.0,398.0,376.0
FUTSTK    , BANKINDIA  ,28/07/2026,144.1,144.43,136.41,137.76,43560400.0,5604076608.0,40232400.0,7737.0,
FUTSTK    ,ASTRAL    ,28/07/2026,,1484.9,1446.4,1461.3,1619675.0,4391782295.0,,7036.0,6223.0
FUTSTK    ,YESBANK   ,,23.32,23.44,23.17,23.24,66896100.0,606267443.0,26061800.0,838.0,275.0
FUTSTK    ,OIL       , 28/07/2026 ,446.25,,438.65,441.85,4643800.0,2477693330.0,5587400.0,3991.0,3413.0
FUTSTK    ,GLENMARK  ,28/07/2026,2188.4,2218.9,,2198.1,5170500.0,8580699150.0,3891000.0,10376.0,6012.0
 FUTSTK     ,MARICO    , 29/09/2026 ,864.5,866.9,859.3,865.35,956400.0,13471140.0,15600.0,13.0,13.0
FUTSTK    ,,25/08/2026,1791.0,1795.0,1764.6,1782.4,17236325.0,,5137125.0,10815.0,8108.0
FUTSTK    ,ICICIBANK ,29/09/2026,1442.0,1452.3,1434.1,1448.9,8453900.0,2204009360.0,1526700.0,2181.0,2131.0
FUTSTK    ,DIVISLAB  ,28/07/2026,7213.5,7462.0,7213.5,7421.0,1078200.0,8667081000.0,1171100.0,11711.0,8076.0
 FUTSTK     ,INFY      ,28/07/2026,,1081.9,1058.2,1080.0,31509200.0,36874660560.0,34260400.0,85651.0,61034.0
FUTSTK    ,ADANIPOWER,29/09/2026,,,215.47,216.61,7593450.0,83082496.0,383400.0,108.0,
FUTSTK    ,NESTLEIND , 29/09/2026 ,1475.3,1475.3,1453.0,1466.1,,27777950.0,19000.0,38.0,
FUTSTK    ,NTPC      ,29/09/2026,355.65,355.65,348.25,350.95,27607500.0,2109530775.0,6018000.0,4012.0,3258.0
FUTSTK    ,COLPAL    ,29/09/2026,2138.0,,,2159.1,37400.0,30817435.0,14300.0,52.0,48.0
FUTSTK    ,KAYNES    ,29/09/2026,3099.0,3152.1,3083.0,3137.1,124500.0,198421740.0,63600.0,424.0,389.0
FUTSTK    ,SAIL      ,25/08/2026,164.0,167.3,,163.61,181960500.0,16832245783.0,102243800.0,21754.0,11857.0
FUTSTK    ,LAURUSLABS,25/08/2026,1630.0,1739.1,1626.5,1722.9,16478950.0,21441964340.0,12649700.0,14882.0,12145.0
FUTSTK    ,POLYCAB   ,29/09/2026,9022.0,9126.0,,9106.5,39750.0,161604937.5,17750.0,142.0,
 FUTSTK     ,ADANIPORTS,28/07/2026,1780.0,1784.0,1755.0,1772.8,4987500.0,,,9489.0,
 FUTSTK     ,BANKBARODA, nan ,245.7,250.55,245.7,247.3,4867200.0,,748800.0,256.0,238.0
 FUTSTK     ,ABB       ,28/07/2026,7402.0,7403.0,7232.5,7331.5,779500.0,5333452937.5,730500.0,5844.0,5127.0
FUTSTK    ,POWERINDIA,29/09/2026,31390.0,,,31900.0,3000.0,60423500.0,1900.0,,72.0
FUTSTK    ,SUZLON    ,28/07/2026,52.76,,52.15,53.15,,5607034125.0,106235500.0,8365.0,6256.0
FUTSTK    ,PETRONET  , 29/09/2026 ,278.45,,276.05,276.35,,19507680.0,70300.0,37.0,36.0
 FUTSTK     ,JSWSTEEL  , 29/09/2026 ,1257.3,1264.5,1247.9,,,52569742.5,41850.0,62.0,48.0
, nan ,28/07/2026,,438.05,433.95,436.95,18400000.0,6545516125.0,,6004.0,4523.0
FUTSTK    , SRF        ,29/09/2026,2679.6,2680.3,2635.1,2650.0,53000.0,34521340.0,13000.0,65.0,61.0
FUTSTK    ,DMART     ,28/07/2026,4068.6,,4011.1,4028.2,894300.0,5904486600.0,1456500.0,9710.0,7690.0
 FUTSTK     ,LICI      ,25/08/2026,421.0,423.45,417.8,421.65,18029200.0,3614978220.0,8598800.0,6142.0,3922.0
FUTSTK    ,,29/09/2026,331.55,332.2,330.25,,6249600.0,254408480.0,768000.0,480.0,434.0
FUTSTK    ,TVSMOTOR  ,28/07/2026,3882.1,3892.5,3843.5,3877.1,2763250.0,9501336197.5,2457000.0,14040.0,10457.0
FUTSTK    , UNITDSPR   ,,1483.8,1502.2,1469.5,1481.4,2101600.0,3977007160.0,2667600.0,6669.0,5275.0
FUTSTK    ,CDSL      , nan ,1342.2,1346.4,1326.1,1329.2,2805350.0,3738159702.5,2803450.0,5902.0,4729.0
 nan ,MANKIND   ,25/08/2026,2533.7,2575.7,2533.7,2564.1,2439750.0,2497172850.0,976250.0,3905.0,2921.0
,POLICYBZR ,25/08/2026,1559.7,1568.5,1546.0,,8158500.0,4754190280.0,3049550.0,8713.0,
 FUTSTK     ,CDSL      , 25/08/2026 ,1349.4,1349.4,1330.0,1331.7,,4478868005.0,3353975.0,7061.0,5694.0
FUTSTK    ,KALYANKJIL,28/07/2026,574.2,585.0,562.85,564.6,11375100.0,8080576200.0,,10479.0,7414.0
FUTSTK    ,VEDL      ,28/07/2026,266.05,268.3,264.4,265.35,25151650.0,5700287570.0,21404950.0,18613.0,11360.0
FUTSTK    ,ASTRAL    ,25/08/2026,1439.0,1446.8,1422.0,,,4743253172.5,3301400.0,7768.0,
FUTSTK    ,OFSS      ,28/07/2026,,,10667.0,11120.0,257100.0,6724194600.0,607200.0,,5512.0
FUTSTK    , PETRONET   , 28/07/2026 ,,276.4,273.0,273.45,6423900.0,2557717015.0,9308100.0,4899.0,3063.0
FUTSTK    ,PATANJALI , 29/09/2026 ,348.5,351.5,347.1,350.8,513850.0,35724238.75,102125.0,95.0,78.0
FUTSTK    ,INDIGO    ,25/08/2026,,5269.0,5127.5,5256.5,5534400.0,12131749725.0,2325900.0,15506.0,11684.0
FUTSTK    ,,29/09/2026,712.15,721.1,712.1,719.65,95550.0,,33075.0,27.0,27.0
FUTSTK    ,TITAN     ,29/09/2026,4752.3,4795.0,4745.2,4789.8,544075.0,181598095.0,37975.0,217.0,207.0
FUTSTK    ,,29/09/2026,2710.0,2746.2,2700.0,2735.8,131600.0,,34300.0,196.0,179.0
 nan ,NIFTY     ,25/08/2026,23999.0,24120.0,23965.2,24101.8,10274225.0,82013105453.5,3411200.0,52480.0,34897.0
FUTSTK    ,SUNPHARMA , 25/08/2026 ,1958.6,,1950.2,1979.6,13256250.0,9102101365.0,4621400.0,13204.0,9432.0
FUTSTK    ,SBILIFE   ,29/09/2026,1874.8,1885.0,1858.4,1884.8,498375.0,62545050.0,33375.0,89.0,78.0
FUTSTK    ,BAJAJFINSV,29/09/2026,1915.0,1942.4,1915.0,1939.2,1581900.0,37641420.0,19500.0,65.0,62.0
FUTSTK    ,,28/07/2026,1030.9,1049.6,1026.9,,23800500.0,21665339175.0,20813250.0,27751.0,19137.0
 FUTSTK     , SBIN       ,28/07/2026,1025.0,1025.0,1016.3,1022.3,29993250.0,21340361850.0,20907750.0,27877.0,20608.0
FUTSTK    ,SBIN      , 25/08/2026 ,1033.9,1033.9,1021.8,1027.5,70995750.0,23341417350.0,,30333.0,22870.0
FUTSTK    , HDFCLIFE   , nan ,558.05,561.6,554.6,556.65,36704800.0,6157861490.0,11050600.0,10046.0,8478.0
FUTSTK    ,INOXWIND  , nan ,77.64,78.75,77.64,78.33,,2320124160.0,29696000.0,4640.0,3042.0
FUTSTK    ,AUBANK    , 28/07/2026 ,1019.0,1060.8,1019.0,1050.9,7710000.0,9804739000.0,9401000.0,9401.0,7226.0
FUTSTK    , UNITDSPR   ,25/08/2026,,1511.4,1479.7,1491.1,7584400.0,4886528760.0,3259200.0,8148.0,6382.0
FUTSTK    ,LT        , 28/07/2026 ,3817.0,3833.2,3800.1,3809.3,5388600.0,16503825992.5,4325300.0,24716.0,16993.0
 FUTSTK     ,AMBUJACEM ,25/08/2026,427.55,436.1,425.4,433.85,69157200.0,12242817120.0,28276800.0,23564.0,10249.0
FUTSTK    ,PIDILITIND, 28/07/2026 ,1586.1,1624.5,1577.2,1613.5,2505500.0,3578381150.0,2220000.0,4440.0,3216.0
FUTSTK    ,HAVELLS   ,28/07/2026,1239.9,1248.2,1231.0,1237.7,3252000.0,2990771400.0,2417000.0,4834.0,3600.0
 FUTSTK     ,KEI       ,29/09/2026,4854.0,,4803.0,4838.0,11725.0,11044950.0,2275.0,13.0,12.0
FUTSTK    ,KPITTECH  ,,577.15,589.1,,584.95,10838375.0,4426917063.75,7592675.0,9797.0,8058.0
 FUTSTK     ,CROMPTON  ,29/09/2026,253.5,,251.3,252.6,505250.0,54316632.5,215000.0,,93.0
 FUTSTK     ,VOLTAS    ,29/09/2026,1346.2,1346.2,1325.8,1329.6,70875.0,21959700.0,16500.0,,41.0
FUTSTK    ,BANDHANBNK,25/08/2026,168.8,169.75,166.01,168.63,117601200.0,5524533468.0,32742000.0,9095.0,
FUTSTK    ,SOLARINDS , 29/09/2026 ,18775.0,18931.0,18579.0,18855.0,78300.0,36584900.0,1950.0,39.0,37.0
FUTSTK    ,SRF       ,29/09/2026,2679.6,2680.3,2635.1,2650.0,53000.0,34521340.0,13000.0,,61.0
FUTSTK    , CIPLA      , 29/09/2026 ,1425.0,1431.2,,1423.7,1950750.0,17536520.0,12325.0,29.0,
FUTSTK    ,YESBANK   , 28/07/2026 ,,23.17,,22.97,595751600.0,,332334600.0,10686.0,5366.0
FUTSTK    , nan ,25/08/2026,146.97,150.45,146.97,150.06,114937350.0,10038356503.5,67237950.0,10933.0,7675.0
FUTSTK    , ADANIPOWER ,28/07/2026,214.3,216.0,212.95,214.18,,,47697800.0,13436.0,8582.0
FUTSTK    , BAJFINANCE ,28/07/2026,1030.9,1049.6,1026.9,,23800500.0,21665339175.0,20813250.0,27751.0,
FUTSTK    ,,28/07/2026,,14038.0,13767.0,13815.0,678850.0,10133948500.0,729700.0,14594.0,10316.0
FUTSTK    ,IREDA     , 25/08/2026 ,117.06,117.78,,117.45,62245900.0,3915083983.25,33457850.0,,6451.0
FUTSTK    , nan ,29/09/2026,572.0,585.0,568.9,581.5,1430650.0,232520111.25,402225.0,519.0,397.0
 FUTSTK     ,LICHSGFIN , 25/08/2026 ,531.1,546.95,530.7,545.95,21974000.0,3834457100.0,7107000.0,7107.0,4941.0
 FUTSTK     ,,25/08/2026,422.0,428.9,419.8,427.75,16788750.0,3898009625.0,9148750.0,7319.0,4713.0
FUTSTK    , MOTHERSON  , 29/09/2026 ,148.8,151.0,148.8,150.9,904050.0,68310756.0,455100.0,74.0,69.0
FUTSTK    ,OBEROIRLTY,25/08/2026,1825.0,1846.2,1812.2,1839.7,5203800.0,4768946455.0,2598400.0,7424.0,5185.0
FUTSTK    , HDFCBANK   ,28/07/2026,747.85,749.95,739.0,741.1,68150550.0,40324450107.5,54363400.0,83636.0,55304.0
FUTSTK    ,GAIL      ,25/08/2026,171.99,176.17,171.08,175.45,69942100.0,4890096458.0,28211850.0,,6760.0
FUTSTK    ,LT        ,25/08/2026,3860.0,3860.0,3821.3,3828.7,10794350.0,19701938690.0,5136775.0,,20352.0
FUTSTK    , SWIGGY     ,28/07/2026,255.58,265.33,253.01,259.13,10032025.0,5504283311.25,21086050.0,11554.0,
FUTSTK    ,ULTRACEMCO, 28/07/2026 ,,11962.0,,11862.0,581800.0,6490974000.0,549000.0,,9180.0
,HYUNDAI   ,29/09/2026,1941.0,1976.5,1941.0,1973.7,42350.0,21588875.0,11000.0,40.0,39.0
FUTSTK    ,ICICIPRULI,29/09/2026,511.0,515.0,510.0,514.95,204425.0,27042005.0,52725.0,57.0,44.0
 FUTSTK     ,INDHOTEL  ,,740.0,744.95,738.1,741.4,4731000.0,34107150.0,46000.0,46.0,43.0
 FUTSTK     ,BHEL      ,28/07/2026,419.5,421.9,413.6,416.95,31410750.0,11827578393.75,28423500.0,10828.0,7478.0
,BEL       , nan ,409.45,409.55,405.9,408.35,78285225.0,11884129785.0,29165475.0,20467.0,13817.0
FUTSTK    , AUROPHARMA , 29/09/2026 ,1563.4,1584.6,1563.4,1579.7,35200.0,33742115.0,21450.0,39.0,30.0
FUTSTK    ,,28/07/2026,5352.0,5438.5,5330.5,5383.0,597125.0,3873493500.0,720875.0,5767.0,4484.0
FUTSTK    ,OBEROIRLTY,29/09/2026,1818.0,1834.6,1815.0,1834.6,47600.0,9576840.0,5250.0,15.0,15.0
FUTSTK    ,,28/07/2026,1500.0,1535.0,1487.2,,4559525.0,9196617500.0,6049600.0,12736.0,10253.0
FUTSTK    ,MOTILALOFS,29/09/2026,886.2,886.2,872.8,877.6,121675.0,18356146.25,20925.0,27.0,27.0
FUTSTK    ,,29/09/2026,13600.0,13743.0,13540.0,13731.0,109300.0,135973150.0,9950.0,199.0,185.0
FUTSTK    ,360ONE    ,29/09/2026,1129.7,1143.3,1129.7,1143.0,16500.0,8541150.0,7500.0,,14.0
FUTSTK    ,JSWSTEEL  ,25/08/2026,,1256.0,1240.5,1250.4,37412550.0,8367165000.0,6702075.0,9929.0,
,,25/08/2026,5659.0,5682.5,5625.5,5669.0,3493400.0,7036034900.0,1243200.0,6216.0,4314.0
 FUTSTK     ,MUTHOOTFIN,29/09/2026,3077.5,3095.6,3057.3,3061.5,43175.0,47373947.5,15400.0,56.0,54.0
,ABCAPITAL ,29/09/2026,398.0,404.65,398.0,,375100.0,,136400.0,44.0,41.0
,BANKNIFTY ,28/07/2026,57075.0,57389.0,56959.0,57176.4,1226700.0,39839624196.0,696870.0,23229.0,15167.0
FUTSTK    ,IEX       ,28/07/2026,123.24,129.52,123.24,126.93,38440950.0,4154854911.0,32720700.0,7522.0,5081.0
FUTSTK    ,,28/07/2026,169.43,175.45,,174.75,14611800.0,4019462472.5,,6566.0,5690.0
FUTSTK    ,,29/09/2026,251.0,263.0,251.0,258.87,1105950.0,104549085.25,403325.0,221.0,207.0
 FUTSTK     , nan ,29/09/2026,1966.1,1993.0,1966.1,,,52792950.0,26600.0,76.0,72.0
FUTSTK    ,KEI       ,25/08/2026,4891.5,4913.5,4816.5,4862.0,2037700.0,3781088937.5,775775.0,4433.0,3361.0
 FUTSTK     ,TVSMOTOR  ,29/09/2026,3913.2,3930.8,3891.0,3925.7,479850.0,50709977.5,12950.0,74.0,60.0
 FUTSTK     , BHARATFORG ,28/07/2026,2178.0,2190.1,2155.7,2182.0,1619500.0,5736915900.0,2644000.0,5288.0,4712.0
FUTSTK    , GODREJCP   ,25/08/2026,1079.9,1079.9,,1076.1,9513500.0,3656917350.0,3411500.0,6823.0,5074.0
FUTSTK    ,TATAPOWER , 29/09/2026 ,381.0,383.0,378.65,381.95,4389150.0,141187080.0,,,240.0
FUTSTK    ,JSWSTEEL  ,28/07/2026,1233.8,1247.6,1233.0,1243.2,8133750.0,7808621062.5,6290325.0,9319.0,
 FUTSTK     ,ASIANPAINT, 25/08/2026 ,2665.2,,2665.2,2725.7,7021500.0,10787105400.0,3955250.0,15821.0,10089.0
FUTSTK    ,ASIANPAINT,28/07/2026,2665.0,2725.9,2665.0,2710.0,2779750.0,10438810150.0,3848000.0,15392.0,9857.0
FUTSTK    ,TATAELXSI , 25/08/2026 ,3529.0,,3499.2,3563.4,2764125.0,5556549775.0,1565500.0,12524.0,9996.0
 FUTSTK     , nan ,29/09/2026,,,288.0,289.65,,562489121.25,1937175.0,1123.0,658.0
FUTSTK    , TECHM      ,29/09/2026,1577.0,1593.3,1570.0,1575.7,134400.0,106182540.0,67200.0,112.0,101.0
FUTSTK    ,LT        ,29/09/2026,3899.7,3899.7,,3852.9,1669325.0,254700022.5,65975.0,377.0,
 FUTSTK     ,ABB       , 29/09/2026 ,7320.0,7323.0,7220.0,7312.5,29875.0,48251250.0,6625.0,53.0,42.0
FUTSTK    , BHARTIARTL ,25/08/2026,1910.0,1928.5,,,55171725.0,19644716740.0,10261900.0,21604.0,13543.0
FUTSTK    ,LTF       , 29/09/2026 ,304.9,309.6,304.8,309.2,,50465250.0,164250.0,73.0,
FUTSTK    ,TCS       ,,2288.0,,2276.1,2306.8,33173100.0,29558971980.0,12805650.0,56914.0,35423.0
 nan , PIIND      , 25/08/2026 ,2730.6,2751.0,2704.8,,2612575.0,2155237787.5,786975.0,4497.0,3201.0
FUTSTK    ,PHOENIXLTD,29/09/2026,2071.1,2071.4,2055.6,2055.6,10150.0,2893835.0,1400.0,4.0,4.0
FUTSTK    ,ONGC      ,25/08/2026,248.0,248.29,238.86,239.71,48195000.0,,23175000.0,10300.0,8596.0
 nan ,IDEA      ,28/07/2026,13.11,,,13.1,1971494925.0,20090824839.0,,21382.0,8580.0
FUTSTK    ,PATANJALI , 29/09/2026 ,348.5,351.5,347.1,350.8,513850.0,35724238.75,102125.0,95.0,78.0
FUTSTK    ,INDIANB   , 25/08/2026 ,834.55,843.0,830.05,835.3,,4580939600.0,5484000.0,5484.0,4335.0
FUTSTK    , MOTILALOFS , 25/08/2026 ,880.0,883.1,866.25,873.15,6575875.0,2626812822.5,3010100.0,3884.0,3233.0
FUTSTK    ,TATAELXSI ,28/07/2026,3533.8,,3529.2,3566.2,857750.0,5264039687.5,1475125.0,11801.0,9535.0
FUTSTK    ,,25/08/2026,1865.8,1876.9,1844.4,,6568875.0,4689962737.5,2521875.0,6725.0,5275.0
,MARUTI    , 25/08/2026 ,13540.0,13669.0,13444.0,13650.0,1950550.0,13165640600.0,,19396.0,14865.0
FUTSTK    ,PREMIERENE,25/08/2026,1035.6,1040.4,1012.0,1038.3,6160700.0,2551815370.0,2483650.0,3821.0,2945.0
FUTSTK    ,RELIANCE  , 29/09/2026 ,1300.0,1304.6,1291.1,1294.3,14533500.0,2020496150.0,1560500.0,3121.0,2952.0
FUTSTK    ,FORTIS    ,28/07/2026,,958.5,,943.7,2842700.0,2619932333.75,2765975.0,3569.0,2586.0
